household_ID,avg_consumption,total_hours_appliances,num_appliances,num_lights,socio_economic_class
ID1591,123.24,187.0,19.0,17.0,SEC C
ID1592,148.12,202.4,23.0,10.0,SEC A
ID1593,134.4,244.5,14.0,17.0,SEC A
ID1594,141.6,191.0,7.0,5.0,SEC C
ID1595,68.44,32.41,10.0,6.0,SEC C
ID1596,86.16,204.0,10.0,14.0,SEC B
ID1597,95.24,188.25,14.0,8.0,SEC C
ID1598,91.28,189.2,19.0,12.0,SEC B
ID1599,123.0,227.1,14.0,13.0,SEC B
ID1600,259.4,145.0,12.0,10.0,SEC B
ID1601,75.28,157.1,12.0,6.0,SEC B
ID1602,160.47826086956522,236.62,18.0,30.0,SEC A
ID1603,269.04,253.5,23.0,12.0,SEC B
ID1604,227.92,270.75,14.0,25.0,SEC A
ID1605,215.4,189.08,16.0,15.0,SEC C
ID1606,174.72,258.0,21.0,16.0,SEC A
ID1607,87.33333333333333,212.75,22.0,24.0,SEC A
ID1608,97.56,203.0,7.0,7.0,SEC B
ID1609,57.0,207.525,12.0,6.0,SEC D
ID1610,100.16,245.75,10.0,7.0,SEC C
ID1611,192.2,161.0,12.0,13.0,SEC C
ID1612,77.72,43.0,7.0,9.0,SEC D
ID1613,244.6,248.55,19.0,16.0,SEC C
ID1614,123.24,270.65999999999997,27.0,130.0,SEC C
ID1615,131.92,404.0,18.0,15.0,SEC B
ID1616,97.96,180.83,15.0,6.0,SEC D
ID1617,107.16,75.0,8.0,8.0,SEC C
ID1618,94.48,275.0,17.0,20.0,SEC C
ID1619,151.92,250.5,24.0,10.0,SEC A
ID1620,229.96,206.0,18.0,12.0,SEC B
ID1621,244.96,258.31,41.0,46.0,SEC A
ID1622,238.4,275.0,35.0,16.0,SEC A
ID1623,177.96,174.25,7.0,12.0,SEC C
ID1624,96.4,193.0,12.0,8.0,SEC C
ID1625,652.0,30.0,9.0,4.0,SEC D
ID1626,37.52,219.75,14.0,29.0,SEC A
ID1627,209.68,186.5,9.0,14.0,SEC B
ID1628,69.72,174.75,15.0,41.0,SEC B
ID1629,105.52,199.0,8.0,13.0,SEC C
ID1630,192.72,201.12,20.0,29.0,SEC A
ID1631,71.92,189.0,11.0,40.0,SEC C
ID1632,79.8,206.91,10.0,15.0,SEC C
ID1633,97.84,171.25,11.0,45.0,SEC B
ID1634,155.44,89.0,16.0,14.0,SEC B
ID1635,56.6,30.06,8.0,14.0,SEC D
ID1636,10.16,201.75,14.0,24.0,SEC C
ID1637,83.92,183.0,7.0,9.0,SEC C
ID1638,80.2,1.5,1.0,1.0,SEC C
ID1639,21.44,8.370000000000001,5.0,11.0,SEC C
ID1640,29.0,1.0,6.0,9.0,SEC C
ID1641,165.28,213.75,16.0,13.0,SEC C
ID1642,154.72,452.76,30.0,33.0,SEC A
ID1643,93.56,198.45,13.0,12.0,SEC C
ID1644,110.68,17.5,9.0,8.0,SEC B
ID1645,59.16,177.9,16.0,7.0,SEC A
ID1646,216.0,266.75,19.0,5.0,SEC A
ID1647,113.96,172.5,8.0,11.0,SEC B
ID1648,72.08,57.25,7.0,5.0,SEC D
ID1649,67.72,320.33,18.0,11.0,SEC D
ID1650,117.44,230.86,20.0,12.0,SEC A
ID1651,121.0,197.33,19.0,15.0,SEC A
ID1652,72.72,200.25,11.0,20.0,SEC B
ID1653,428.36,233.75,45.0,56.0,SEC A
ID1654,79.0,2.5,5.0,5.0,SEC D
ID1655,106.2,259.0,12.0,7.0,SEC E
ID1656,57.28,59.8,8.0,3.0,SEC E
ID1657,180.08,194.58,20.0,77.0,SEC A
ID1658,349.76,407.33,32.0,22.0,SEC A
ID1659,191.24,51.0,8.0,11.0,SEC E
ID1660,73.68,191.0,15.0,7.0,SEC D
ID1661,60.84,182.49,14.0,13.0,SEC C
ID1662,52.56,205.0,12.0,11.0,SEC C
ID1663,159.08,184.0,11.0,12.0,SEC B
ID1664,97.68,213.0,19.0,14.0,SEC C
ID1665,238.04,199.05,15.0,10.0,SEC C
ID1666,417.88,202.25,38.0,27.0,SEC C
ID1667,95.32,267.5,19.0,30.0,SEC A
ID1668,123.44,7.0,7.0,7.0,SEC D
ID1669,205.2,233.66,19.0,16.0,SEC B
ID1670,32.48,39.0,5.0,6.0,SEC E
ID1671,68.04,7.0,1.0,8.0,SEC B
ID1672,231.88,195.85,13.0,28.0,SEC B
ID1673,61.04,196.25,6.0,8.0,SEC C
ID1674,56.68,111.0,3.0,4.0,SEC C
ID1675,77.6,183.05,13.0,13.0,SEC B
ID1676,238.8,181.55,26.0,45.0,SEC A
ID1677,300.72,182.5,11.0,14.0,SEC B
ID1678,165.8,219.0,14.0,15.0,SEC B
ID1679,247.72,287.1,31.0,15.0,SEC A
ID1680,281.36,181.13,19.0,24.0,SEC B
ID1681,168.12,192.4,18.0,17.0,SEC C
ID1682,68.12,184.0,8.0,5.0,SEC E
ID1683,257.88,222.75,27.0,43.0,SEC B
ID1684,269.04,368.0,21.0,20.0,SEC B
ID1685,113.0,235.75,13.0,6.0,SEC C
ID1686,240.72,208.25,30.0,51.0,SEC A
ID1687,149.36,269.0,9.0,11.0,SEC B
ID1688,53.36,6.5,6.0,5.0,SEC D
ID1689,193.68,175.393,11.0,15.0,SEC A
ID1690,92.56,160.0,12.0,5.0,SEC C
ID1691,63.92,174.0,10.0,7.0,SEC C
ID1692,91.4,1.0,3.0,7.0,SEC E
ID1693,147.76,198.5,12.0,11.0,SEC D
ID1694,174.36,226.5,18.0,14.0,SEC B
ID1695,50.25,143.35,11.0,8.0,SEC C
ID1696,72.52,34.71,13.0,3.0,SEC E
ID1697,204.24,30.0,5.0,3.0,SEC C
ID1698,79.16,203.41,16.0,15.0,SEC C
ID1699,16.6,8.55,7.0,7.0,SEC A
ID1700,180.28,364.75,8.0,6.0,SEC C
ID1701,102.04,178.025,24.0,8.0,SEC C
ID1702,44.04,280.5,22.0,15.0,SEC A
ID1703,126.6,196.11,15.0,13.0,SEC C
ID1704,134.52,199.75,10.0,7.0,SEC D
ID1705,104.52,204.5,24.0,13.0,SEC B
ID1706,37.88,86.25,8.0,5.0,SEC D
ID1707,28.88,171.0,4.0,4.0,SEC C
ID1708,153.28,192.5,9.0,7.0,SEC C
ID1709,186.04166666666666,121.525,12.0,9.0,SEC C
ID1710,159.16,174.05,11.0,9.0,SEC C
ID1711,70.0,206.0,15.0,6.0,SEC C
ID1712,54.04,105.66,6.0,2.0,SEC C
ID1713,183.76,205.0,21.0,11.0,SEC C
ID1714,122.52,179.75,15.0,11.0,SEC A
ID1715,190.8695652173913,211.5,14.0,28.0,SEC A
ID1716,227.08,193.0,6.0,4.0,SEC C
ID1717,95.96,268.13,22.0,6.0,SEC B
ID1718,314.96,407.25,33.0,13.0,SEC A
ID1719,108.84,142.16,19.0,38.0,SEC A
ID1720,147.96,173.0,11.0,5.0,SEC C
ID1721,274.36,179.25,6.0,5.0,SEC E
ID1722,98.76,262.0,25.0,9.0,SEC B
ID1723,92.44,201.82,8.0,6.0,SEC B
ID1724,40.88,10.25,8.0,7.0,SEC C
ID1725,505.44,183.65,7.0,13.0,SEC C
ID1726,63.32,219.6,20.0,33.0,SEC C
ID1727,65.32,201.75,14.0,25.0,SEC A
ID1728,122.72,189.75,11.0,8.0,SEC E
ID1729,162.92,273.75,19.0,21.0,SEC A
ID1730,187.88,248.41,17.0,15.0,SEC C
ID1731,61.8,233.74,20.0,33.0,SEC A
ID1732,137.4,278.0,17.0,9.0,SEC B
ID1733,67.16,251.5,3.0,3.0,SEC D
ID1734,155.24,204.1,16.0,6.0,SEC C
ID1735,7.64,3.5,3.0,1.0,SEC E
ID1736,121.08,232.0,11.0,14.0,SEC B
ID1737,139.72,169.66,10.0,10.0,SEC C
ID1738,81.0,224.82999999999998,16.0,9.0,SEC A
ID1739,152.68,284.5,32.0,16.0,SEC A
ID1740,64.48,31.3,8.0,9.0,SEC C
ID1741,144.44,196.813,13.0,18.0,SEC C
ID1742,148.88,183.1,8.0,6.0,SEC D
ID1743,588.4,252.56,26.0,20.0,SEC B
ID1744,37.8,263.33,6.0,5.0,SEC A
ID1745,88.32,211.25,7.0,3.0,SEC C
ID1746,145.16,214.08,13.0,19.0,SEC C
ID1747,543.2,203.5,25.0,67.0,SEC B
ID1748,67.28,197.0,5.0,14.0,SEC B
ID1749,193.36,113.0,2.0,4.0,SEC C
ID1750,95.24,215.575,11.0,7.0,SEC E
ID1751,150.96,50.0,1.0,3.0,SEC B
ID1752,100.72,223.0,11.0,12.0,SEC D
ID1753,108.2,225.62,24.0,15.0,SEC A
ID1754,68.4,215.25,10.0,10.0,SEC C
ID1755,53.44,17.31,9.0,13.0,SEC C
ID1756,58.12,1.5,6.0,6.0,SEC C
ID1757,133.72,169.0,12.0,17.0,SEC A
ID1758,109.64,202.5,12.0,14.0,SEC A
ID1759,21.44,209.87,12.0,17.0,SEC A
ID1760,56.28,189.75,9.0,9.0,SEC D
ID1761,68.8,192.5,16.0,12.0,SEC B
ID1762,402.96,408.7,37.0,25.0,SEC A
ID1763,25.76,7.0,5.0,7.0,SEC E
ID1764,115.16666666666667,365.35,44.0,19.0,SEC A
ID1765,63.4,169.0,5.0,2.0,SEC C
ID1766,67.84,20.07,7.0,2.0,SEC D
ID1767,78.28,20.25,7.0,3.0,SEC A
ID1768,222.92,320.0,27.0,31.0,SEC B
ID1769,85.08,207.0,9.0,9.0,SEC C
ID1770,130.4,207.33,13.0,19.0,SEC A
ID1771,241.88,173.06,15.0,13.0,SEC C
ID1772,8.6,207.5,8.0,10.0,SEC C
ID1773,198.48,440.777,36.0,32.0,SEC A
ID1774,149.4,197.5,11.0,35.0,SEC C
ID1775,102.48,169.5,5.0,5.0,SEC B
ID1776,120.4,4.66,8.0,5.0,SEC D
ID1777,351.32,190.43,11.0,11.0,SEC C
ID1778,217.68,190.0,16.0,10.0,SEC A
ID1779,75.64,188.9,15.0,8.0,SEC A
ID1780,110.72,188.5,11.0,9.0,SEC C
ID1781,364.68,0.0,1.0,4.0,SEC C
ID1782,3.52,264.33,4.0,7.0,SEC C
ID1783,0.12,262.5,5.0,5.0,SEC B
ID1784,292.16,228.82,14.0,49.0,SEC D
ID1785,81.88,177.0,8.0,10.0,SEC C
ID1786,41.04,104.0,3.0,7.0,SEC D
ID1787,74.88,245.5,21.0,6.0,SEC B
ID1788,14.16,205.0,4.0,5.0,SEC C
ID1789,77.64,189.86,16.0,6.0,SEC C
ID1790,323.68,290.39300000000003,34.0,54.0,SEC A
ID1791,82.28,191.07,19.0,13.0,SEC D
ID1792,876.1363636363636,232.75,27.0,68.0,SEC A
ID1793,94.52,0.0,1.0,5.0,SEC E
ID1794,130.8,269.25,17.0,8.0,SEC C
ID1795,23.32,2.0,3.0,5.0,SEC D
ID1796,147.68,216.5,12.0,7.0,SEC C
ID1797,115.84,487.0,40.0,31.0,SEC B
ID1798,138.52,198.53,14.0,13.0,SEC B
ID1799,18.56,184.25,10.0,10.0,SEC C
ID1800,74.6,33.5,6.0,9.0,SEC B
ID1801,63.48,171.5,4.0,5.0,SEC B
ID1802,1.3043478260869565,203.5,8.0,6.0,SEC D
ID1803,76.72,190.0,8.0,8.0,SEC D
ID1804,89.24,81.75,7.0,14.0,SEC C
ID1805,113.96,42.25,5.0,4.0,SEC C
ID1806,63.04,208.5,10.0,11.0,SEC B
ID1807,49.2,1.0,3.0,7.0,SEC D
ID1808,32.72,72.48,5.0,5.0,SEC C
ID1809,58.88,1.0,15.0,9.0,SEC C
ID1810,115.8,203.83,22.0,14.0,SEC A
ID1811,101.12,141.0,5.0,4.0,SEC E
ID1812,154.6153846153846,1.0,16.0,4.0,SEC D
ID1813,70.32,193.75,11.0,13.0,SEC A
ID1814,84.88,100.75,11.0,14.0,SEC C
ID1815,45.32,206.49,8.0,10.0,SEC C
ID1816,275.44,253.94,23.0,80.0,SEC D
ID1817,137.64,220.7,15.0,12.0,SEC C
ID1818,323.68,221.66,18.0,15.0,SEC B
ID1819,112.04,20.0,15.0,10.0,SEC C
ID1820,206.32,135.5,16.0,19.0,SEC A
ID1821,234.96,285.0,19.0,13.0,SEC C
ID1822,99.08,183.9,17.0,12.0,SEC C
ID1823,72.24,23.6,9.0,7.0,SEC C
ID1824,64.8,51.0,6.0,11.0,SEC C
ID1825,61.64,208.25,10.0,4.0,SEC D
ID1826,90.36,285.0,22.0,12.0,SEC B
ID1827,80.64,169.5,7.0,8.0,SEC C
ID1828,198.84,195.75,19.0,14.0,SEC D
ID1829,81.8,177.5,9.0,5.0,SEC C
ID1830,102.08,50.25,12.0,9.0,SEC D
ID1831,80.24,188.25,6.0,5.0,SEC C
ID1832,66.08,178.5,11.0,7.0,SEC C
ID1833,79.8,123.25,8.0,7.0,SEC D
ID1834,102.64,222.75,21.0,14.0,SEC B
ID1835,131.76,195.0,19.0,14.0,SEC A
ID1836,83.12,221.3,18.0,6.0,SEC C
ID1837,10.36,14.0,4.0,3.0,SEC E
ID1838,187.56,209.5,13.0,24.0,SEC A
ID1839,34.72,139.75,11.0,10.0,SEC E
ID1840,60.6,180.0,5.0,4.0,SEC C
ID1841,7.0,187.0,15.0,165.0,SEC D
ID1842,103.2,261.75,11.0,12.0,SEC B
ID1843,138.72,265.5,16.0,12.0,SEC C
ID1844,91.36,171.0,12.0,19.0,SEC E
ID1845,156.28,176.2,19.0,9.0,SEC B
ID1846,180.8,197.0,8.0,4.0,SEC C
ID1847,184.68,208.25,12.0,8.0,SEC C
ID1848,96.92,173.5,16.0,14.0,SEC A
ID1849,0.0,1.0,13.0,10.0,SEC D
ID1850,137.8,191.0,9.0,12.0,SEC B
ID1851,75.56,207.5,9.0,9.0,SEC C
ID1852,20.44,209.5,14.0,9.0,SEC B
ID1853,112.52,29.275,11.0,12.0,SEC D
ID1854,163.16,177.7,7.0,5.0,SEC C
ID1855,114.24,125.0,12.0,9.0,SEC D
ID1856,126.88,126.25,14.0,6.0,SEC C
ID1857,155.16666666666666,216.07999999999998,23.0,13.0,SEC B
ID1858,107.56,210.083,14.0,9.0,SEC B
ID1859,29.2,15.0,8.0,20.0,SEC A
ID1860,74.76,85.66,9.0,5.0,SEC C
ID1861,83.16,32.0,6.0,4.0,SEC A
ID1862,151.72,224.75,17.0,8.0,SEC C
ID1863,113.16,209.52,14.0,31.0,SEC C
ID1864,20.4,211.25,11.0,13.0,SEC C
ID1865,43.16,190.25,8.0,13.0,SEC D
ID1866,62.12,105.0,7.0,10.0,SEC D
ID1867,60.56,211.0,9.0,10.0,SEC D
ID1868,185.0,214.03,22.0,48.0,SEC B
ID1869,83.6,242.26,21.0,9.0,SEC A
ID1870,124.36,40.98,13.0,12.0,SEC C
ID1871,92.96,169.9,6.0,4.0,SEC C
ID1872,452.6,50.0,4.0,5.0,SEC D
ID1873,118.21428571428571,187.75,22.0,26.0,SEC B
ID1874,138.64,170.4,8.0,7.0,SEC C
ID1875,158.44,172.0,14.0,15.0,SEC A
ID1876,48.72,4.75,5.0,13.0,SEC C
ID1877,197.84,184.65,13.0,9.0,SEC A
ID1878,124.6,53.33,12.0,9.0,SEC B
ID1879,80.52,169.75,8.0,6.0,SEC A
ID1880,235.68,218.9,21.0,12.0,SEC B
ID1881,172.56,201.58,21.0,12.0,SEC C
ID1882,16.84,1.0,2.0,3.0,SEC E
ID1883,102.68,168.41,18.0,9.0,SEC B
ID1884,87.36,218.0,11.0,17.0,SEC C
ID1885,24.92,169.32,9.0,13.0,SEC C
ID1886,83.28,149.24,16.0,9.0,SEC B
ID1887,149.92,241.75,11.0,10.0,SEC B
ID1888,67.04,228.3,9.0,5.0,SEC D
ID1889,90.16,3.45,14.0,17.0,SEC B
ID1890,66.84,215.75,19.0,7.0,SEC D
ID1891,58.36,58.91,9.0,5.0,SEC E
ID1892,48.8,190.08,14.0,8.0,SEC C
ID1893,76.2,177.16,11.0,11.0,SEC C
ID1894,53.16,171.75,5.0,11.0,SEC C
ID1895,217.08,208.3,18.0,9.0,SEC B
ID1896,108.52,267.21000000000004,20.0,8.0,SEC B
ID1897,78.56,244.75,13.0,15.0,SEC C
ID1898,50.36,2.3,6.0,7.0,SEC C
ID1899,89.0,191.1,7.0,9.0,SEC C
ID1900,17.4,0.0,1.0,4.0,SEC E
ID1901,105.04,200.25,15.0,9.0,SEC C
ID1902,155.16,208.85,11.0,12.0,SEC B
ID1903,56.36,21.5,8.0,7.0,SEC D
ID1904,27.08,50.25,5.0,5.0,SEC D
ID1905,32.76,11.8,6.0,2.0,SEC D
ID1906,173.44,241.16,11.0,10.0,SEC C
ID1907,74.88,156.25,9.0,14.0,SEC C
ID1908,171.4,197.0,14.0,8.0,SEC C
ID1909,65.48,199.75,7.0,9.0,SEC C
ID1910,38.24,183.66,8.0,2.0,SEC E
ID1911,93.76,198.35,13.0,8.0,SEC C
ID1912,149.12,179.25,14.0,17.0,SEC D
ID1913,104.12,203.0,17.0,17.0,SEC B
ID1914,8.04,207.0,26.0,24.0,SEC B
ID1915,88.4,24.5,5.0,3.0,SEC C
ID1916,155.16,258.6,17.0,9.0,SEC D
ID1917,142.44,189.0,4.0,5.0,SEC E
ID1918,132.24,182.0,13.0,12.0,SEC A
ID1919,70.76,63.0,7.0,4.0,SEC C
ID1920,102.92,169.35,6.0,9.0,SEC C
ID1921,11.64,203.33,13.0,2.0,SEC B
ID1922,74.96,180.0,18.0,4.0,SEC C
ID1923,62.64,74.0,4.0,2.0,SEC E
ID1924,151.45833333333334,174.78,15.0,9.0,SEC C
ID1925,173.24,173.0,5.0,5.0,SEC C
ID1926,183.28,303.28,29.0,32.0,SEC B
ID1927,43.52,298.5,34.0,46.0,SEC C
ID1928,25.88,168.25,3.0,11.0,SEC D
ID1929,98.84,175.25,9.0,15.0,SEC B
ID1930,36.88,0.66,3.0,2.0,SEC D
ID1931,141.0,93.75,16.0,16.0,SEC A
ID1932,48.16,185.3,6.0,5.0,SEC D
ID1933,153.88,192.5,13.0,9.0,SEC C
ID1934,86.04,168.25,6.0,6.0,SEC C
ID1935,76.04,77.75,12.0,10.0,SEC B
ID1936,97.24,157.32999999999998,10.0,6.0,SEC C
ID1937,213.44,193.0,9.0,8.0,SEC C
ID1938,50.80952380952381,288.0,16.0,8.0,SEC B
ID1939,31.0,4.75,5.0,7.0,SEC C
ID1940,48.52,32.25,6.0,4.0,SEC D
ID1941,78.04,185.25,9.0,6.0,SEC B
ID1942,148.16,214.58,26.0,13.0,SEC B
ID1943,74.07142857142857,6.58,5.0,7.0,SEC C
ID1944,64.88,199.5,11.0,13.0,SEC C
ID1945,272.96,188.5,10.0,15.0,SEC D
ID1946,63.68,11.5,5.0,3.0,SEC C
ID1947,379.16,200.5,15.0,15.0,SEC C
ID1948,95.24,298.15999999999997,14.0,11.0,SEC D
ID1949,139.72,259.56,15.0,8.0,SEC C
ID1950,1073.96,424.0,26.0,53.0,SEC B
ID1951,48.84,3.71,5.0,6.0,SEC E
ID1952,115.6,48.16,11.0,10.0,SEC D
ID1953,36.92,195.07999999999998,18.0,11.0,SEC C
ID1954,70.12,173.0,7.0,3.0,SEC C
ID1955,113.32,10.0,5.0,7.0,SEC D
ID1956,286.12,414.85,32.0,13.0,SEC C
ID1957,113.05263157894737,214.57999999999998,13.0,8.0,SEC C
ID1958,18.52,234.81,11.0,7.0,SEC C
ID1959,174.64,224.0,22.0,93.0,SEC A
ID1960,83.88,173.0,16.0,12.0,SEC D
ID1961,181.12,37.0,7.0,6.0,SEC E
ID1962,51.2,165.08,16.0,9.0,SEC E
ID1963,1.36,0.0,3.0,11.0,SEC B
ID1964,150.36,203.0,7.0,6.0,SEC D
ID1965,254.45833333333334,218.35,21.0,22.0,SEC A
ID1966,131.76,267.65999999999997,16.0,18.0,SEC A
ID1967,42.12,30.0,4.0,5.0,SEC D
ID1968,92.16,230.0,13.0,7.0,SEC C
ID1969,561.96,203.5,28.0,29.0,SEC A
ID1970,108.92,254.74,10.0,4.0,SEC D
ID1971,101.96,216.62,13.0,7.0,SEC A
ID1972,82.84,5.41,12.0,8.0,SEC C
ID1973,55.8,201.49,10.0,9.0,SEC B
ID1974,127.04,263.40999999999997,21.0,13.0,SEC C
ID1975,52.28,168.25,4.0,14.0,SEC B
ID1976,12.4,169.33,8.0,6.0,SEC B
ID1977,71.84,70.0,11.0,6.0,SEC D
ID1978,342.56,256.5,7.0,44.0,SEC C
ID1979,106.48,212.25,11.0,7.0,SEC C
ID1980,126.2,213.0,15.0,9.0,SEC C
ID1981,86.64,224.25,7.0,5.0,SEC E
ID1982,179.2,202.25,18.0,11.0,SEC C
ID1983,97.52,78.0,10.0,4.0,SEC C
ID1984,118.08,267.25,12.0,6.0,SEC C
ID1985,212.96,218.75,14.0,7.0,SEC A
ID1986,0.0,250.5,27.0,43.0,SEC A
ID1987,149.96,220.36,15.0,12.0,SEC A
ID1988,31.96,98.0,4.0,9.0,SEC B
ID1989,29.8,210.5,7.0,3.0,SEC A
ID1990,117.56,165.0,9.0,8.0,SEC D
ID1991,117.72,60.5,10.0,8.0,SEC E
ID1992,387.84,427.75,30.0,22.0,SEC A
ID1993,214.16,429.5,27.0,12.0,SEC C
ID1994,130.64,280.7,29.0,24.0,SEC A
ID1995,95.52,123.12,14.0,12.0,SEC C
ID1996,78.88,224.06,10.0,14.0,SEC C
ID1997,135.36,248.5,13.0,52.0,SEC B
ID1998,186.8,164.0,7.0,16.0,SEC B
ID1999,47.68,159.75,6.0,14.0,SEC C
ID2000,77.8,170.0,10.0,11.0,SEC B
ID2001,247.2,269.55,19.0,9.0,SEC A
ID2002,80.56,87.0,7.0,5.0,SEC D
ID2003,33.4,0.0,1.0,4.0,SEC D
ID2004,70.52,179.0,8.0,5.0,SEC D
ID2005,71.56,197.0,9.0,3.0,SEC D
ID2006,50.48,176.0,6.0,3.0,SEC E
ID2007,38.28,168.75,7.0,2.0,SEC C
ID2008,186.68,227.025,13.0,15.0,SEC B
ID2009,158.54166666666666,196.0,15.0,19.0,SEC A
ID2010,52.92,181.0,4.0,6.0,SEC D
ID2011,105.92,364.5,26.0,25.0,SEC A
ID2012,129.88,171.25,8.0,8.0,SEC C
ID2013,97.48,173.5,9.0,9.0,SEC B
ID2014,74.84,197.2,11.0,8.0,SEC C
ID2015,5.4,16.15,15.0,12.0,SEC C
ID2016,57.68,2.0,8.0,5.0,SEC D
ID2017,511.92,488.65,46.0,21.0,SEC A
ID2018,46.09090909090909,42.0,2.0,3.0,SEC D
ID2019,22.6,203.0,12.0,10.0,SEC C
ID2020,78.64,201.82999999999998,13.0,6.0,SEC C
ID2021,89.56,178.8,15.0,7.0,SEC B
ID2022,79.88,126.75,13.0,10.0,SEC C
ID2023,181.0,190.91,25.0,16.0,SEC A
ID2024,18.64,12.280000000000001,6.0,6.0,SEC D
ID2025,100.36,237.0,25.0,12.0,SEC B
ID2026,121.8,221.5,16.0,10.0,SEC B
ID2027,280.08,207.2,22.0,27.0,SEC A
ID2028,99.6,158.85,14.0,13.0,SEC A
ID2029,58.31818181818182,46.5,7.0,5.0,SEC C
ID2030,84.68,177.8,8.0,6.0,SEC D
ID2031,56.64,28.0,3.0,6.0,SEC E
ID2032,112.2,239.0,14.0,9.0,SEC D
ID2033,93.84,174.5,19.0,225.0,SEC B
ID2034,19.96,46.5,12.0,5.0,SEC D
ID2035,105.16666666666667,209.46,14.0,10.0,SEC B
ID2036,140.24,176.62,6.0,6.0,SEC C
ID2037,87.84,35.0,2.0,5.0,SEC E
ID2038,150.2,281.25,20.0,46.0,SEC C
ID2039,40.0,182.75,8.0,6.0,SEC C
ID2040,124.0,205.0,13.0,8.0,SEC C
ID2041,233.52,283.2,34.0,14.0,SEC A
ID2042,355.24,234.95,26.0,29.0,SEC A
ID2043,98.52,211.0,27.0,15.0,SEC C
ID2044,64.2,61.0,8.0,3.0,SEC D
ID2045,145.12,222.025,14.0,8.0,SEC B
ID2046,112.04,20.0,8.0,11.0,SEC C
ID2047,205.84,204.3,17.0,13.0,SEC C
ID2048,127.32,204.25,15.0,15.0,SEC C
ID2049,119.08,3.58,5.0,36.0,SEC D
ID2050,37.64,2.0,3.0,2.0,SEC E
ID2051,125.4,1.0,4.0,6.0,SEC C
ID2052,44.44,17.5,6.0,6.0,SEC B
ID2053,87.92,1.75,7.0,5.0,SEC D
ID2054,111.52,192.5,5.0,4.0,SEC C
ID2055,11.0,2.5,5.0,7.0,SEC C
ID2056,73.0,201.58,18.0,7.0,SEC B
ID2057,187.0,213.635,21.0,17.0,SEC A
ID2058,297.0,271.0,19.0,9.0,SEC A
ID2059,83.12,169.0,10.0,6.0,SEC D
ID2060,121.44,196.5,9.0,6.0,SEC D
ID2061,86.36,223.0,9.0,21.0,SEC C
ID2062,105.6,7.33,8.0,4.0,SEC D
ID2063,85.88,250.87,14.0,12.0,SEC B
ID2064,297.72,184.25,8.0,8.0,SEC C
ID2065,84.68,227.35,6.0,3.0,SEC B
ID2066,82.16,182.25,10.0,4.0,SEC D
ID2067,114.48,225.0,11.0,5.0,SEC D
ID2068,78.92,44.0,10.0,8.0,SEC C
ID2069,70.44,81.0,5.0,9.0,SEC B
ID2070,94.52,172.0,7.0,8.0,SEC E
ID2071,125.16,49.0,4.0,4.0,SEC D
ID2072,429.96,172.58,5.0,144.0,SEC B
ID2073,78.88,287.25,15.0,7.0,SEC E
ID2074,33.76,213.0,11.0,11.0,SEC C
ID2075,33.48,196.5,16.0,13.0,SEC A
ID2076,187.12,399.29,32.0,21.0,SEC A
ID2077,213.92,234.95,28.0,30.0,SEC A
ID2078,88.04,194.58,16.0,12.0,SEC A
ID2079,142.88,39.0,12.0,5.0,SEC C
ID2080,193.04,241.0,24.0,24.0,SEC A
ID2081,105.4,111.71,11.0,22.0,SEC E
ID2082,172.88,255.66,21.0,9.0,SEC C
ID2083,139.44,220.91,13.0,11.0,SEC C
ID2084,82.92,201.16,7.0,6.0,SEC C
ID2085,29.24,1.25,4.0,11.0,SEC C
ID2086,74.0,1.0,6.0,3.0,SEC D
ID2087,53.04,169.24,5.0,9.0,SEC D
ID2088,4.0,208.5,15.0,8.0,SEC C
ID2089,84.56,7.0,4.0,6.0,SEC C
ID2090,97.25,116.5,18.0,5.0,SEC C
ID2091,92.6,214.5,8.0,5.0,SEC E
ID2092,55.52,212.75,11.0,7.0,SEC C
ID2093,25.92,204.0,5.0,5.0,SEC D
ID2094,73.84,242.25,11.0,6.0,SEC D
ID2095,411.375,448.445,24.0,16.0,SEC D
ID2096,80.48,220.41,8.0,16.0,SEC B
ID2097,191.76,92.0,7.0,6.0,SEC E
ID2098,27.32,1.0,11.0,12.0,SEC C
ID2099,86.0,176.75,11.0,8.0,SEC E
ID2100,88.12,23.5,9.0,6.0,SEC D
ID2101,163.6,86.25,15.0,56.0,SEC C
ID2102,27.08,169.25,9.0,4.0,SEC C
ID2103,58.12,1.49,4.0,4.0,SEC E
ID2104,54.4,198.0,10.0,7.0,SEC B
ID2105,103.8,168.0,4.0,6.0,SEC B
ID2106,129.6,245.32999999999998,12.0,6.0,SEC A
ID2107,126.12,181.58,9.0,15.0,SEC A
ID2108,175.72,128.6,18.0,13.0,SEC C
ID2109,62.76,175.33,7.0,6.0,SEC D
ID2110,78.92,188.0,8.0,5.0,SEC C
ID2111,83.92,170.01,12.0,6.0,SEC B
ID2112,157.0,221.82999999999998,14.0,11.0,SEC B
ID2113,175.84,218.0,16.0,21.0,SEC D
ID2114,180.36,204.15,13.0,11.0,SEC B
ID2115,65.4,222.0,22.0,13.0,SEC D
ID2116,110.8,72.41,18.0,9.0,SEC C
ID2117,274.0,131.125,14.0,11.0,SEC B
ID2118,175.6,212.07999999999998,17.0,14.0,SEC B
ID2119,60.96,176.7,9.0,7.0,SEC C
ID2120,27.96,0.0,0.0,0.0,SEC C
ID2121,48.72,126.28999999999999,9.0,7.0,SEC E
